Ticker,Name
DEX.ST,Dextech Medical AB (publ)
ONG.ST,Oniva Online Group Europe AB (publ)
BONG.ST,Bong AB (publ)
GARO.ST,Garo Aktiebolag (publ)
REJL-B.ST,Rejlers AB
ECOM.ST,ECOMB AB
ALM-PREF.ST,ALM Equity AB (publ)
CTEC.ST,Fastilium Property Group AB
RATO-PREF.ST,Ratos AB
ENRO-PREF.ST,Eniro AB
PREC.ST,Precise Biometrics AB
BESQ.ST,Besqab AB (publ)
NDX.ST,Nordax Group AB (publ)
MOBI.ST,Mobile Loyalty Holding AB
OBOYA-B.ST,Oboya Horticulture Industries AB
ENEA.ST,Enea AB (publ)
ABE.ST,Abelco AB (publ)
JAYS.ST,Jays AB (publ)
MIND.ST,Irisity AB (publ)
FAG.ST,AB Fagerhult
EURO.ST,Eurocon Consulting AB (publ)
SWMA.ST,Swedish Match AB (publ)
ABFAST-B.ST,Aktiebolaget Fastator (publ)
DOME.ST,Dome Energy AB (publ)
SERT.ST,Serstech AB
VSEC.ST,Vindico Group AB (publ)
CAMP.ST,Nordic Camping & Resort AB (publ)
POOL-B.ST,Poolia AB (publ)
SVOL-A.ST,Svolder AB
NETI-B.ST,Net Insight AB (publ)
MEAB-B.ST,Malmbergs Elektriska AB (publ)
RLS.ST,Rubicon Life Science AB (Publ)
TRAC-B.ST,AB Traction
VIG.ST,Vigmed Holding AB (publ)
MROX-A.ST,MediRox AB (publ)
MACK-B.ST,Mackmyra Svensk Whisky AB (publ)
BIOG-B.ST,BioGaia AB
HUSQ-A.ST,Husqvarna AB (publ)
SPEC.ST,SpectraCure AB (publ)
DIST.ST,DistIT AB (publ)
COLL.ST,Collector AB
ARCT.ST,Arctic Gold AB (publ)
SPIRA.ST,DalsSpira Mejeri AB
IMMNOV.ST,Immunovia AB (publ)
ORGC.ST,OrganoClick AB
NEXAM.ST,Nexam Chemical Holding AB (publ)
MSON-B.ST,Midsona AB (publ)
CRED-A.ST,Creades AB
VIVO.ST,Vivoline Medical AB
EVO.ST,Evolution Gaming Group AB (publ)
VICP-PREF.ST,Victoria Park AB (publ)
ACRI.ST,Acrinova AB
CLBIO.ST,Corline Biomedical AB (publ)
DUST.ST,Dustin Group AB (publ)
SDOS.ST,ScandiDos AB (publ)
KENH.ST,Kentima Holding AB (publ)
TRANS.ST,Transtema Group AB
MEDR-B.ST,MediRätt AB (publ)
